request_date,blood_group,hospital_id,units_requested,request_count,avg_urgency_score,day_of_week,month,week_of_year,blood_group_enc,lag_1_units,lag_7_units,rolling_7d_mean
2025-06-04,O+,HOS002,2,1,1.0,2,6,23,0,4.0,0.0,2.6666666666666665
2025-06-05,O+,HOS002,1,1,0.0,3,6,23,0,2.0,0.0,2.5
2025-06-23,O+,HOS002,2,1,0.0,0,6,26,0,1.0,0.0,2.2
2025-06-28,O+,HOS002,2,1,0.0,5,6,26,0,2.0,0.0,2.1666666666666665
2025-07-09,O+,HOS002,2,1,0.0,2,7,28,0,2.0,1.0,2.142857142857143
2025-07-14,O+,HOS002,1,1,0.0,0,7,29,0,2.0,3.0,2.2857142857142856
2025-07-15,O+,HOS002,1,1,0.0,1,7,29,0,1.0,4.0,2.0
2025-08-10,O+,HOS002,2,1,1.0,6,8,32,0,1.0,2.0,1.5714285714285714
2025-08-17,O+,HOS002,2,1,0.0,6,8,33,0,2.0,1.0,1.5714285714285714
2025-08-18,O+,HOS002,7,1,2.0,0,8,34,0,2.0,2.0,1.7142857142857142
2025-08-23,O+,HOS002,2,1,0.0,5,8,34,0,7.0,2.0,2.4285714285714284
2025-08-24,O+,HOS002,4,1,1.0,6,8,34,0,2.0,2.0,2.4285714285714284
2025-08-25,O+,HOS002,3,1,1.0,0,8,35,0,4.0,1.0,2.7142857142857144
2025-09-12,O+,HOS002,5,1,2.0,4,9,37,0,3.0,1.0,3.0
2025-09-14,O+,HOS002,1,1,0.0,6,9,37,0,5.0,2.0,3.5714285714285716
2025-09-21,O+,HOS002,3,1,1.0,6,9,38,0,1.0,2.0,3.4285714285714284
2025-09-23,O+,HOS002,1,1,0.0,1,9,39,0,3.0,7.0,3.5714285714285716
2025-10-14,O+,HOS002,3,2,0.0,1,10,42,0,1.0,2.0,2.7142857142857144
2025-10-15,O+,HOS002,2,1,0.0,2,10,42,0,3.0,4.0,2.857142857142857
2025-10-28,O+,HOS002,2,1,1.0,1,10,44,0,2.0,3.0,2.5714285714285716
2025-10-29,O+,HOS002,3,1,1.0,2,10,44,0,2.0,5.0,2.4285714285714284
2025-11-01,O+,HOS002,8,1,2.0,5,11,44,0,3.0,1.0,2.142857142857143
2025-11-05,O+,HOS002,7,1,2.0,2,11,45,0,8.0,3.0,3.142857142857143
2025-11-08,O+,HOS002,2,1,1.0,5,11,45,0,7.0,1.0,3.7142857142857144
2025-11-09,O+,HOS002,4,1,1.0,6,11,45,0,2.0,3.0,3.857142857142857
2025-11-22,O+,HOS002,4,1,2.0,5,11,47,0,4.0,2.0,4.0
2025-12-01,O+,HOS002,4,1,1.0,0,12,49,0,4.0,2.0,4.285714285714286
2025-12-19,O+,HOS002,1,1,0.0,4,12,51,0,4.0,3.0,4.571428571428571
2025-12-24,O+,HOS002,14,2,2.0,2,12,52,0,1.0,8.0,4.285714285714286
2026-01-11,O+,HOS002,4,2,0.0,6,1,2,0,14.0,7.0,5.142857142857143
2026-01-16,O+,HOS002,3,1,1.0,4,1,3,0,4.0,2.0,4.714285714285714
2026-01-27,O+,HOS002,1,1,0.0,1,1,5,0,3.0,4.0,4.857142857142857
2026-02-01,O+,HOS002,2,1,0.0,6,2,5,0,1.0,4.0,4.428571428571429
2026-02-08,O+,HOS002,1,1,0.0,6,2,6,0,2.0,4.0,4.142857142857143
2026-02-09,O+,HOS002,4,1,1.0,0,2,7,0,1.0,1.0,3.7142857142857144
2026-02-21,O+,HOS002,2,1,0.0,5,2,8,0,4.0,14.0,4.142857142857143
2026-02-22,O+,HOS002,1,1,0.0,6,2,8,0,2.0,4.0,2.4285714285714284
2026-03-01,O+,HOS002,9,1,3.0,6,3,9,0,1.0,3.0,2.0
2026-03-04,O+,HOS002,2,1,1.0,2,3,10,0,9.0,1.0,2.857142857142857
2026-03-06,O+,HOS002,3,1,1.0,4,3,10,0,2.0,2.0,3.0
2026-03-15,O+,HOS002,7,2,1.0,6,3,11,0,3.0,1.0,3.142857142857143
2026-04-07,O+,HOS002,4,1,2.0,1,4,15,0,7.0,4.0,4.0
2026-04-08,O+,HOS002,6,1,2.0,2,4,15,0,4.0,2.0,4.0
2026-04-29,O+,HOS002,1,1,0.0,2,4,18,0,6.0,1.0,4.571428571428571
2025-05-16,O+,HOS003,3,1,1.0,4,5,20,0,0.0,0.0,0.0
2025-05-22,O+,HOS003,2,1,0.0,3,5,21,0,3.0,0.0,3.0
2025-05-23,O+,HOS003,4,1,2.0,4,5,21,0,2.0,0.0,2.5
2025-05-24,O+,HOS003,3,1,1.0,5,5,21,0,4.0,0.0,3.0
2025-05-27,O+,HOS003,3,1,1.0,1,5,22,0,3.0,0.0,3.0
2025-06-03,O+,HOS003,7,1,2.0,1,6,23,0,3.0,0.0,3.0
2025-06-06,O+,HOS003,6,1,2.0,4,6,23,0,7.0,0.0,3.6666666666666665
2025-06-17,O+,HOS003,2,1,0.0,1,6,25,0,6.0,3.0,4.0
2025-06-18,O+,HOS003,7,1,2.0,2,6,25,0,2.0,2.0,3.857142857142857
2025-06-26,O+,HOS003,2,1,0.0,3,6,26,0,7.0,4.0,4.571428571428571
2025-07-05,O+,HOS003,2,1,0.0,5,7,27,0,2.0,3.0,4.285714285714286
2025-07-06,O+,HOS003,1,1,0.0,6,7,27,0,2.0,3.0,4.142857142857143
2025-07-20,O+,HOS003,2,1,0.0,6,7,29,0,1.0,7.0,3.857142857142857
2025-07-22,O+,HOS003,3,1,1.0,1,7,30,0,2.0,6.0,3.142857142857143
2025-08-04,O+,HOS003,3,1,1.0,0,8,32,0,3.0,2.0,2.7142857142857144
2025-08-08,O+,HOS003,1,1,0.0,4,8,32,0,3.0,7.0,2.857142857142857
2025-08-13,O+,HOS003,5,1,2.0,2,8,33,0,1.0,2.0,2.0
2025-08-19,O+,HOS003,2,1,1.0,1,8,34,0,5.0,2.0,2.4285714285714284
2025-08-21,O+,HOS003,10,2,2.0,3,8,34,0,2.0,1.0,2.4285714285714284
2025-08-26,O+,HOS003,4,1,1.0,1,8,35,0,10.0,2.0,3.7142857142857144
2025-09-14,O+,HOS003,6,2,0.5,6,9,37,0,4.0,3.0,4.0
2025-09-20,O+,HOS003,2,1,1.0,5,9,38,0,6.0,3.0,4.428571428571429
2025-10-06,O+,HOS003,8,1,2.0,0,10,41,0,2.0,1.0,4.285714285714286
2025-10-16,O+,HOS003,4,1,1.0,3,10,42,0,8.0,5.0,5.285714285714286
2025-10-28,O+,HOS003,8,1,2.0,1,10,44,0,4.0,2.0,5.142857142857143
2025-11-08,O+,HOS003,4,1,1.0,5,11,45,0,8.0,10.0,6.0
2025-11-22,O+,HOS003,8,1,2.0,5,11,47,0,4.0,4.0,5.142857142857143
2025-11-28,O+,HOS003,3,1,1.0,4,11,48,0,8.0,6.0,5.714285714285714
2025-11-30,O+,HOS003,7,1,2.0,6,11,48,0,3.0,2.0,5.285714285714286
2025-12-09,O+,HOS003,3,1,1.0,1,12,50,0,7.0,8.0,6.0
2025-12-10,O+,HOS003,2,1,0.0,2,12,50,0,3.0,4.0,5.285714285714286
2025-12-16,O+,HOS003,2,1,1.0,1,12,51,0,2.0,8.0,5.0
2025-12-20,O+,HOS003,10,1,3.0,5,12,51,0,2.0,4.0,4.142857142857143
2025-12-21,O+,HOS003,10,3,0.6666666666666666,6,12,51,0,10.0,8.0,5.0
2025-12-25,O+,HOS003,1,1,0.0,3,12,52,0,10.0,3.0,5.285714285714286
2025-12-29,O+,HOS003,2,1,1.0,0,12,1,0,1.0,7.0,5.0
2026-02-01,O+,HOS003,1,1,0.0,6,2,5,0,2.0,3.0,4.285714285714286
2026-02-02,O+,HOS003,1,1,0.0,0,2,6,0,1.0,2.0,4.0
2026-02-07,O+,HOS003,3,1,1.0,5,2,6,0,1.0,2.0,3.857142857142857
2026-02-09,O+,HOS003,2,1,0.0,0,2,7,0,3.0,10.0,4.0
2026-03-01,O+,HOS003,3,1,1.0,6,3,9,0,2.0,10.0,2.857142857142857
2026-03-11,O+,HOS003,3,1,1.0,2,3,11,0,3.0,1.0,1.8571428571428572
2026-03-16,O+,HOS003,2,1,0.0,0,3,12,0,3.0,2.0,2.142857142857143
2026-03-18,O+,HOS003,2,1,0.0,2,3,12,0,2.0,1.0,2.142857142857143
2026-04-06,O+,HOS003,2,1,0.0,0,4,15,0,2.0,1.0,2.2857142857142856
2026-04-10,O+,HOS003,2,1,0.0,4,4,15,0,2.0,3.0,2.4285714285714284
2026-04-27,O+,HOS003,10,1,3.0,0,4,18,0,2.0,2.0,2.2857142857142856
2025-05-05,O+,HOS004,7,2,1.0,0,5,19,0,0.0,0.0,0.0
2025-05-08,O+,HOS004,2,1,1.0,3,5,19,0,7.0,0.0,7.0
2025-06-20,O+,HOS004,3,1,1.0,4,6,25,0,2.0,0.0,4.5
2025-07-02,O+,HOS004,4,1,1.0,2,7,27,0,3.0,0.0,4.0
2025-07-10,O+,HOS004,3,1,1.0,3,7,28,0,4.0,0.0,4.0
2025-07-14,O+,HOS004,3,1,1.0,0,7,29,0,3.0,0.0,3.8
2025-07-29,O+,HOS004,7,1,2.0,1,7,31,0,3.0,0.0,3.6666666666666665
2025-08-03,O+,HOS004,7,1,2.0,6,8,31,0,7.0,7.0,4.142857142857143
2025-08-10,O+,HOS004,6,1,2.0,6,8,32,0,7.0,2.0,4.142857142857143
2025-08-14,O+,HOS004,2,1,0.0,3,8,33,0,6.0,3.0,4.714285714285714
2025-08-22,O+,HOS004,1,1,0.0,4,8,34,0,2.0,4.0,4.571428571428571
2025-08-23,O+,HOS004,7,1,2.0,5,8,34,0,1.0,3.0,4.142857142857143
2025-09-03,O+,HOS004,4,1,1.0,2,9,36,0,7.0,3.0,4.714285714285714
2025-09-04,O+,HOS004,2,1,0.0,3,9,36,0,4.0,7.0,4.857142857142857
2025-09-15,O+,HOS004,10,2,1.5,0,9,38,0,2.0,7.0,4.142857142857143
2025-10-01,O+,HOS004,2,1,0.0,2,10,40,0,10.0,6.0,4.571428571428571
2025-10-13,O+,HOS004,4,1,1.0,0,10,42,0,2.0,2.0,4.0
2025-10-16,O+,HOS004,3,1,1.0,3,10,42,0,4.0,1.0,4.285714285714286
2025-10-17,O+,HOS004,4,1,1.0,4,10,42,0,3.0,7.0,4.571428571428571
2025-10-28,O+,HOS004,1,1,0.0,1,10,44,0,4.0,4.0,4.142857142857143
2025-11-22,O+,HOS004,1,1,0.0,5,11,47,0,1.0,2.0,3.7142857142857144
2025-11-30,O+,HOS004,4,1,1.0,6,11,48,0,1.0,10.0,3.5714285714285716
2025-12-01,O+,HOS004,4,2,0.5,0,12,49,0,4.0,2.0,2.7142857142857144
2025-12-23,O+,HOS004,6,1,2.0,1,12,52,0,4.0,4.0,3.0
2025-12-24,O+,HOS004,4,1,1.0,2,12,52,0,6.0,3.0,3.2857142857142856
2026-01-01,O+,HOS004,4,1,1.0,3,1,1,0,4.0,4.0,3.4285714285714284
2026-01-03,O+,HOS004,1,1,0.0,5,1,1,0,4.0,1.0,3.4285714285714284
2026-01-08,O+,HOS004,4,1,1.0,3,1,2,0,1.0,1.0,3.4285714285714284
2026-01-10,O+,HOS004,2,1,0.0,5,1,2,0,4.0,4.0,3.857142857142857
2026-01-12,O+,HOS004,3,1,1.0,0,1,3,0,2.0,4.0,3.5714285714285716
2026-01-14,O+,HOS004,2,1,1.0,2,1,3,0,3.0,6.0,3.4285714285714284
2026-01-18,O+,HOS004,4,1,1.0,6,1,3,0,2.0,4.0,2.857142857142857
2026-01-25,O+,HOS004,2,1,0.0,6,1,4,0,4.0,4.0,2.857142857142857
2026-01-28,O+,HOS004,1,1,0.0,2,1,5,0,2.0,1.0,2.5714285714285716
2026-01-31,O+,HOS004,2,1,1.0,5,1,5,0,1.0,4.0,2.5714285714285716
2026-02-08,O+,HOS004,2,1,1.0,6,2,6,0,2.0,2.0,2.2857142857142856
2026-02-17,O+,HOS004,12,1,3.0,1,2,8,0,2.0,3.0,2.2857142857142856
2026-02-19,O+,HOS004,1,1,0.0,3,2,8,0,12.0,2.0,3.5714285714285716
2026-02-23,O+,HOS004,4,1,1.0,0,2,9,0,1.0,4.0,3.4285714285714284
2026-02-27,O+,HOS004,3,2,0.0,4,2,9,0,4.0,2.0,3.4285714285714284
2026-03-01,O+,HOS004,1,1,0.0,6,3,9,0,3.0,1.0,3.5714285714285716
2026-03-19,O+,HOS004,3,1,1.0,3,3,12,0,1.0,2.0,3.5714285714285716
2026-03-26,O+,HOS004,7,1,3.0,3,3,13,0,3.0,2.0,3.7142857142857144
2026-04-12,O+,HOS004,2,1,0.0,6,4,15,0,7.0,12.0,4.428571428571429
2026-04-17,O+,HOS004,7,1,2.0,4,4,16,0,2.0,1.0,3.0
2026-04-24,O+,HOS004,4,1,1.0,4,4,17,0,7.0,4.0,3.857142857142857
2026-05-02,O+,HOS004,2,1,0.0,5,5,18,0,4.0,3.0,3.857142857142857
2025-05-04,O+,HOS005,1,1,0.0,6,5,18,0,0.0,0.0,0.0
2025-05-20,O+,HOS005,2,1,0.0,1,5,21,0,1.0,0.0,1.0
2025-05-22,O+,HOS005,4,1,2.0,3,5,21,0,2.0,0.0,1.5
2025-05-26,O+,HOS005,4,1,1.0,0,5,22,0,4.0,0.0,2.3333333333333335
2025-05-30,O+,HOS005,2,1,1.0,4,5,22,0,4.0,0.0,2.75
2025-06-01,O+,HOS005,4,1,1.0,6,6,22,0,2.0,0.0,2.6
2025-06-02,O+,HOS005,6,1,2.0,0,6,23,0,4.0,0.0,2.8333333333333335
2025-06-05,O+,HOS005,6,1,2.0,3,6,23,0,6.0,1.0,3.2857142857142856
2025-06-11,O+,HOS005,4,1,1.0,2,6,24,0,6.0,2.0,4.0
2025-06-27,O+,HOS005,2,1,0.0,4,6,26,0,4.0,4.0,4.285714285714286
2025-06-30,O+,HOS005,1,1,0.0,0,6,27,0,2.0,4.0,4.0
2025-07-01,O+,HOS005,4,1,1.0,1,7,27,0,1.0,2.0,3.5714285714285716
2025-07-31,O+,HOS005,3,1,1.0,3,7,31,0,4.0,4.0,3.857142857142857
2025-08-07,O+,HOS005,2,1,0.0,3,8,32,0,3.0,6.0,3.7142857142857144
2025-08-08,O+,HOS005,1,1,0.0,4,8,32,0,2.0,6.0,3.142857142857143
2025-08-19,O+,HOS005,2,1,0.0,1,8,34,0,1.0,4.0,2.4285714285714284
2025-08-26,O+,HOS005,5,1,2.0,1,8,35,0,2.0,2.0,2.142857142857143
2025-09-02,O+,HOS005,4,1,1.0,1,9,36,0,5.0,1.0,2.5714285714285716
2025-09-13,O+,HOS005,8,1,2.0,5,9,37,0,4.0,4.0,3.0
2025-09-18,O+,HOS005,2,1,1.0,3,9,38,0,8.0,3.0,3.5714285714285716
2025-09-30,O+,HOS005,1,1,0.0,1,9,40,0,2.0,2.0,3.4285714285714284
2025-10-09,O+,HOS005,3,1,1.0,3,10,41,0,1.0,1.0,3.2857142857142856
2025-10-11,O+,HOS005,2,1,0.0,5,10,41,0,3.0,2.0,3.5714285714285716
2025-10-22,O+,HOS005,3,1,1.0,2,10,43,0,2.0,5.0,3.5714285714285716
2025-11-07,O+,HOS005,2,1,1.0,4,11,45,0,3.0,4.0,3.2857142857142856
2025-11-12,O+,HOS005,3,1,1.0,2,11,46,0,2.0,8.0,3.0
2025-11-29,O+,HOS005,8,1,2.0,5,11,48,0,3.0,2.0,2.2857142857142856
2025-11-30,O+,HOS005,2,1,0.0,6,11,48,0,8.0,1.0,3.142857142857143
2026-01-02,O+,HOS005,1,1,0.0,4,1,1,0,2.0,3.0,3.2857142857142856
2026-01-08,O+,HOS005,2,1,1.0,3,1,2,0,1.0,2.0,3.0
2026-01-20,O+,HOS005,2,1,0.0,1,1,4,0,2.0,3.0,3.0
2026-01-21,O+,HOS005,2,1,1.0,2,1,4,0,2.0,2.0,2.857142857142857
2026-01-22,O+,HOS005,3,1,1.0,3,1,4,0,2.0,3.0,2.857142857142857
2026-01-26,O+,HOS005,4,1,1.0,0,1,5,0,3.0,8.0,2.857142857142857
2026-02-13,O+,HOS005,2,1,0.0,4,2,7,0,4.0,2.0,2.2857142857142856
2026-02-20,O+,HOS005,3,1,1.0,4,2,8,0,2.0,1.0,2.2857142857142856
2026-02-23,O+,HOS005,4,1,1.0,0,2,9,0,3.0,2.0,2.5714285714285716
2026-02-25,O+,HOS005,2,1,1.0,2,2,9,0,4.0,2.0,2.857142857142857
2026-03-02,O+,HOS005,4,1,1.0,0,3,10,0,2.0,2.0,2.857142857142857
2026-03-13,O+,HOS005,2,1,1.0,4,3,11,0,4.0,3.0,3.142857142857143
2026-03-26,O+,HOS005,1,1,0.0,3,3,13,0,2.0,4.0,3.0
2026-03-28,O+,HOS005,4,1,1.0,5,3,13,0,1.0,2.0,2.5714285714285716
2026-03-31,O+,HOS005,4,1,1.0,1,3,14,0,4.0,3.0,2.857142857142857
2026-04-05,O+,HOS005,6,1,2.0,6,4,14,0,4.0,4.0,3.0
2026-04-25,O+,HOS005,2,1,0.0,5,4,17,0,6.0,2.0,3.2857142857142856
2026-04-28,O+,HOS005,2,1,0.0,1,4,18,0,2.0,4.0,3.2857142857142856
2025-05-08,O+,HOS006,2,1,0.0,3,5,19,0,0.0,0.0,0.0
2025-05-30,O+,HOS006,6,2,1.0,4,5,22,0,2.0,0.0,2.0
2025-06-18,O+,HOS006,1,1,0.0,2,6,25,0,6.0,0.0,4.0
2025-07-02,O+,HOS006,2,1,1.0,2,7,27,0,1.0,0.0,3.0
2025-07-18,O+,HOS006,13,1,3.0,4,7,29,0,2.0,0.0,2.75
2025-08-05,O+,HOS006,14,1,3.0,1,8,32,0,13.0,0.0,4.8
2025-08-18,O+,HOS006,5,1,2.0,0,8,34,0,14.0,0.0,6.333333333333333
2025-08-22,O+,HOS006,2,1,1.0,4,8,34,0,5.0,2.0,6.142857142857143
2025-08-26,O+,HOS006,4,1,1.0,1,8,35,0,2.0,6.0,6.142857142857143
2025-08-28,O+,HOS006,1,1,0.0,3,8,35,0,4.0,1.0,5.857142857142857
2025-08-29,O+,HOS006,4,1,2.0,4,8,35,0,1.0,2.0,5.857142857142857
2025-09-04,O+,HOS006,2,1,0.0,3,9,36,0,4.0,13.0,6.142857142857143
2025-09-18,O+,HOS006,2,1,1.0,3,9,38,0,2.0,14.0,4.571428571428571
2025-09-19,O+,HOS006,11,1,3.0,4,9,38,0,2.0,5.0,2.857142857142857
2025-09-27,O+,HOS006,2,1,1.0,5,9,39,0,11.0,2.0,3.7142857142857144
2025-10-04,O+,HOS006,2,1,1.0,5,10,40,0,2.0,4.0,3.7142857142857144
2025-10-14,O+,HOS006,8,1,2.0,1,10,42,0,2.0,1.0,3.4285714285714284
2025-10-17,O+,HOS006,11,1,3.0,4,10,42,0,8.0,4.0,4.428571428571429
2025-10-20,O+,HOS006,7,1,2.0,0,10,43,0,11.0,2.0,5.428571428571429
2025-10-23,O+,HOS006,2,1,0.0,3,10,43,0,7.0,2.0,6.142857142857143
2025-10-24,O+,HOS006,2,1,0.0,4,10,43,0,2.0,11.0,6.142857142857143
2025-10-25,O+,HOS006,2,1,0.0,5,10,43,0,2.0,2.0,4.857142857142857
2025-10-26,O+,HOS006,2,1,1.0,6,10,43,0,2.0,2.0,4.857142857142857
2025-11-13,O+,HOS006,2,2,0.0,3,11,46,0,2.0,8.0,4.857142857142857
2025-11-27,O+,HOS006,4,1,1.0,3,11,48,0,2.0,11.0,4.0
2025-12-25,O+,HOS006,5,1,2.0,3,12,52,0,4.0,7.0,3.0
2025-12-31,O+,HOS006,2,1,0.0,2,12,1,0,5.0,2.0,2.7142857142857144
2026-01-08,O+,HOS006,4,1,1.0,3,1,2,0,2.0,2.0,2.7142857142857144
2026-01-13,O+,HOS006,3,1,1.0,1,1,3,0,4.0,2.0,3.0
2026-01-15,O+,HOS006,1,1,0.0,3,1,3,0,3.0,2.0,3.142857142857143
2026-01-28,O+,HOS006,4,1,2.0,2,1,5,0,1.0,2.0,3.0
2026-02-18,O+,HOS006,1,1,0.0,2,2,8,0,4.0,4.0,3.2857142857142856
2026-02-20,O+,HOS006,2,1,0.0,4,2,8,0,1.0,5.0,2.857142857142857
2026-03-06,O+,HOS006,4,1,1.0,4,3,10,0,2.0,2.0,2.4285714285714284
2026-03-18,O+,HOS006,2,1,0.0,2,3,12,0,4.0,4.0,2.7142857142857144
2026-03-21,O+,HOS006,8,1,2.0,5,3,12,0,2.0,3.0,2.4285714285714284
2026-04-03,O+,HOS006,3,1,1.0,4,4,14,0,8.0,1.0,3.142857142857143
2026-04-04,O+,HOS006,1,1,0.0,5,4,14,0,3.0,4.0,3.4285714285714284
2026-04-17,O+,HOS006,2,1,0.0,4,4,16,0,1.0,1.0,3.0
2026-04-26,O+,HOS006,17,2,2.0,6,4,17,0,2.0,2.0,3.142857142857143
2025-05-29,O+,HOS007,2,1,0.0,3,5,22,0,0.0,0.0,0.0
2025-06-07,O+,HOS007,2,1,1.0,5,6,23,0,2.0,0.0,2.0
2025-06-11,O+,HOS007,3,1,1.0,2,6,24,0,2.0,0.0,2.0
2025-06-14,O+,HOS007,4,1,1.0,5,6,24,0,3.0,0.0,2.3333333333333335
2025-06-19,O+,HOS007,4,1,2.0,3,6,25,0,4.0,0.0,2.75
2025-06-22,O+,HOS007,4,1,1.0,6,6,25,0,4.0,0.0,3.0
2025-07-07,O+,HOS007,2,1,0.0,0,7,28,0,4.0,0.0,3.1666666666666665
2025-08-01,O+,HOS007,1,1,0.0,4,8,31,0,2.0,2.0,3.0
2025-08-07,O+,HOS007,1,1,0.0,3,8,32,0,1.0,2.0,2.857142857142857
2025-08-16,O+,HOS007,3,1,1.0,5,8,33,0,1.0,3.0,2.7142857142857144
2025-08-18,O+,HOS007,4,1,2.0,0,8,34,0,3.0,4.0,2.7142857142857144
2025-08-22,O+,HOS007,3,1,1.0,4,8,34,0,4.0,4.0,2.7142857142857144
2025-08-30,O+,HOS007,1,1,0.0,5,8,35,0,3.0,4.0,2.5714285714285716
2025-09-05,O+,HOS007,2,1,0.0,4,9,36,0,1.0,2.0,2.142857142857143
2025-09-09,O+,HOS007,1,1,0.0,1,9,37,0,2.0,1.0,2.142857142857143
2025-09-13,O+,HOS007,4,1,1.0,5,9,37,0,1.0,1.0,2.142857142857143
2025-09-16,O+,HOS007,2,1,0.0,1,9,38,0,4.0,3.0,2.5714285714285716
2025-09-17,O+,HOS007,1,1,0.0,2,9,38,0,2.0,4.0,2.4285714285714284
2025-10-04,O+,HOS007,1,1,0.0,5,10,40,0,1.0,3.0,2.0
2025-10-11,O+,HOS007,4,1,1.0,5,10,41,0,1.0,1.0,1.7142857142857142
2025-10-21,O+,HOS007,4,1,1.0,1,10,43,0,4.0,2.0,2.142857142857143
2025-10-28,O+,HOS007,2,1,0.0,1,10,44,0,4.0,1.0,2.4285714285714284
2025-10-29,O+,HOS007,6,1,3.0,2,10,44,0,2.0,4.0,2.5714285714285716
2025-11-03,O+,HOS007,1,1,0.0,0,11,45,0,6.0,2.0,2.857142857142857
2025-11-17,O+,HOS007,2,1,1.0,0,11,47,0,1.0,1.0,2.7142857142857144
2025-11-27,O+,HOS007,3,1,1.0,3,11,48,0,2.0,1.0,2.857142857142857
2025-11-28,O+,HOS007,11,1,3.0,4,11,48,0,3.0,4.0,3.142857142857143
2025-12-28,O+,HOS007,2,1,1.0,6,12,52,0,11.0,4.0,4.142857142857143
2026-01-17,O+,HOS007,1,1,0.0,5,1,3,0,2.0,2.0,3.857142857142857
2026-01-22,O+,HOS007,1,1,0.0,3,1,4,0,1.0,6.0,3.7142857142857144
2026-02-08,O+,HOS007,3,1,1.0,6,2,6,0,1.0,1.0,3.0
2026-02-10,O+,HOS007,8,1,2.0,1,2,7,0,3.0,2.0,3.2857142857142856
2026-02-13,O+,HOS007,2,1,0.0,4,2,7,0,8.0,3.0,4.142857142857143
2026-02-14,O+,HOS007,2,1,1.0,5,2,7,0,2.0,11.0,4.0
2026-02-27,O+,HOS007,4,1,1.0,4,2,9,0,2.0,2.0,2.7142857142857144
2026-03-02,O+,HOS007,6,1,2.0,0,3,10,0,4.0,1.0,3.0
2026-03-03,O+,HOS007,1,1,0.0,1,3,10,0,6.0,1.0,3.7142857142857144
2026-03-20,O+,HOS007,3,1,1.0,4,3,12,0,1.0,3.0,3.7142857142857144
2026-03-25,O+,HOS007,3,1,1.0,2,3,13,0,3.0,8.0,3.7142857142857144
2026-03-28,O+,HOS007,8,1,2.0,5,3,13,0,3.0,2.0,3.0
2026-04-04,O+,HOS007,7,1,2.0,5,4,14,0,8.0,2.0,3.857142857142857
2026-04-13,O+,HOS007,3,1,1.0,0,4,16,0,7.0,4.0,4.571428571428571
2026-04-22,O+,HOS007,1,1,0.0,2,4,17,0,3.0,6.0,4.428571428571429
2026-04-24,O+,HOS007,4,2,0.0,4,4,17,0,1.0,1.0,3.7142857142857144
2026-04-30,O+,HOS007,14,1,3.0,3,4,18,0,4.0,3.0,4.142857142857143
2026-05-02,O+,HOS007,2,1,0.0,5,5,18,0,14.0,3.0,5.714285714285714
2025-05-11,O+,HOS008,4,1,1.0,6,5,19,0,0.0,0.0,0.0
2025-05-13,O+,HOS008,3,1,1.0,1,5,20,0,4.0,0.0,4.0
2025-05-15,O+,HOS008,4,1,2.0,3,5,20,0,3.0,0.0,3.5
2025-05-17,O+,HOS008,2,1,0.0,5,5,20,0,4.0,0.0,3.6666666666666665
2025-05-18,O+,HOS008,2,1,0.0,6,5,20,0,2.0,0.0,3.25
2025-05-24,O+,HOS008,4,1,1.0,5,5,21,0,2.0,0.0,3.0
2025-06-02,O+,HOS008,4,1,1.0,0,6,23,0,4.0,0.0,3.1666666666666665
2025-06-06,O+,HOS008,2,1,1.0,4,6,23,0,4.0,4.0,3.2857142857142856
2025-06-26,O+,HOS008,3,1,1.0,3,6,26,0,2.0,3.0,3.0
2025-07-16,O+,HOS008,2,1,1.0,2,7,29,0,3.0,4.0,3.0
2025-07-19,O+,HOS008,3,1,1.0,5,7,29,0,2.0,2.0,2.7142857142857144
2025-07-30,O+,HOS008,8,2,1.0,2,7,31,0,3.0,2.0,2.857142857142857
2025-08-08,O+,HOS008,4,2,0.0,4,8,32,0,8.0,4.0,3.7142857142857144
2025-08-17,O+,HOS008,5,1,2.0,6,8,33,0,4.0,4.0,3.7142857142857144
2025-08-18,O+,HOS008,4,1,1.0,0,8,34,0,5.0,2.0,3.857142857142857
2025-08-20,O+,HOS008,4,1,1.0,2,8,34,0,4.0,3.0,4.142857142857143
2025-09-01,O+,HOS008,2,1,0.0,0,9,36,0,4.0,2.0,4.285714285714286
2025-10-16,O+,HOS008,2,1,1.0,3,10,42,0,2.0,3.0,4.285714285714286
2025-10-25,O+,HOS008,3,1,1.0,5,10,43,0,2.0,8.0,4.142857142857143
2025-11-07,O+,HOS008,2,1,0.0,4,11,45,0,3.0,4.0,3.4285714285714284
2025-11-28,O+,HOS008,4,1,2.0,4,11,48,0,2.0,5.0,3.142857142857143
2025-12-06,O+,HOS008,2,1,0.0,5,12,49,0,4.0,4.0,3.0
2025-12-09,O+,HOS008,4,1,2.0,1,12,50,0,2.0,4.0,2.7142857142857144
2025-12-11,O+,HOS008,1,1,0.0,3,12,50,0,4.0,2.0,2.7142857142857144
2025-12-26,O+,HOS008,8,1,3.0,4,12,52,0,1.0,2.0,2.5714285714285716
2025-12-27,O+,HOS008,4,1,1.0,5,12,52,0,8.0,3.0,3.4285714285714284
2025-12-28,O+,HOS008,5,1,2.0,6,12,52,0,4.0,2.0,3.5714285714285716
2026-01-01,O+,HOS008,1,1,0.0,3,1,1,0,5.0,4.0,4.0
2026-01-03,O+,HOS008,3,1,1.0,5,1,1,0,1.0,2.0,3.5714285714285716
2026-01-06,O+,HOS008,3,1,1.0,1,1,2,0,3.0,4.0,3.7142857142857144
